term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"daughters","daughter","4","1000","0.004","-0.32340327468240093","-0.03288961473689172"
"crackdown","crackdown","4","1000","0.004","-0.6817260320239603","0.42890277616811473"
"counter-terrorism","counter-terror","4","1000","0.004","-0.7438230372512036","1.2496826744270926"
"corruption","corrupt","4","1000","0.004","-0.40838808262710885","0.7010065664139781"
"copyright","copyright","4","1000","0.004","-0.1384569368782263","0.06959945021836185"
"contribution","contribut","4","1000","0.004","-0.4747443422659371","-0.6052466322900969"
"contenders","contend","4","1000","0.004","-0.6574764042537955","-0.3876964870479759"
"conducts","conduct","4","1000","0.004","-0.5061198173174416","-1.0456284892554935"
"coalition","coalit","4","1000","0.004","-0.7048834888623079","0.5566157903030882"
"clashes","clash","4","1000","0.004","-0.6706077421301738","0.5702317788031941"
"chinese","chines","4","1000","0.004","1.9468954559424059","-0.20029242992218813"
"challenging","challeng","4","1000","0.004","-0.7652045117484325","-0.7160445122253732"
"centre","centr","4","1000","0.004","",""
"brain","brain","4","1000","0.004","-0.17941962098172334","-0.21544614625319525"
"bin","bin","4","1000","0.004","0.27111597826763023","-0.30440208053381024"
"ben","ben","4","1000","0.004","1.209496664225421","-0.18331534363107796"
"belmokhtar","belmokhtar","4","1000","0.004","",""
"banned","ban","4","1000","0.004","-0.4357456773263605","-0.2863914169661605"
"assets","asset","4","1000","0.004","-0.5462261714364673","-0.22763826570182308"
"asia","asia","4","1000","0.004","2.0273322422878315","0.09699373603736933"
"argues","argu","4","1000","0.004","-0.6165564167746307","-0.5712713967294375"
"anti-semitic","anti-semit","4","1000","0.004","0.054334193552869565","0.8932679743350209"
"al-qaeda","al-qaeda","4","1000","0.004","",""
"afp","afp","4","1000","0.004","0.8788915482218643","-0.09001979795449476"
"advises","advis","4","1000","0.004","-0.43728406604120307","-1.010964860334165"
"actors","actor","4","1000","0.004","-0.4611055656003776","0.13621250193374754"
"activists","activist","4","1000","0.004","-0.5808817677116508","0.46221243194574607"
"acknowledged","acknowledg","4","1000","0.004","-1.0397561403841336","-0.7526197900883754"
"abuse","abus","4","1000","0.004","-0.413753263312248","0.1419345242816597"
"abortion","abort","4","1000","0.004","-0.3294763327495426","0.6510027047592354"
"9/11","9/11","4","1000","0.004","",""
"1,000","1,000","4","1000","0.004","",""
"zionists","zionist","3","1000","0.003","0.5818570859825476","0.9740782757740686"
"william","william","3","1000","0.003","2.2994784911472714","-0.4617988610616999"
"viva","viva","3","1000","0.003","1.1002616562436554","-0.23149358668207975"
"vienna","vienna","3","1000","0.003","0.815106110838879","-0.3372428682657075"
"victory","victori","3","1000","0.003","-0.8313592048696725","-0.3833283285674047"
"vergès","vergè","3","1000","0.003","",""
"venezuelans","venezuelan","3","1000","0.003","",""
"uranium","uranium","3","1000","0.003","-0.38568736642802165","0.39816031595164"
"uprising","upris","3","1000","0.003","-0.5955885125803247","1.2860845201513678"
"unemployment","unemploy","3","1000","0.003","-0.5415454668743284","0.472933715331458"
"uncertainty","uncertainti","3","1000","0.003","-0.7266934590177105","-0.3334566085340742"
"twitter","twitter","3","1000","0.003","0.7365869822807456","-0.3610115058873337"
"toulouse","toulous","3","1000","0.003","",""
"teacher","teacher","3","1000","0.003","-0.4097450766526985","-0.13646938849806556"
"tactical","tactic","3","1000","0.003","-0.2970193508118407","-0.18076971540723952"
"synagogues","synagogu","3","1000","0.003","-0.32941910329508844","0.9076947048218292"
"sweep","sweep","3","1000","0.003","-0.6640193841997839","-0.3318453996994725"
"supposedly","suppos","3","1000","0.003","-0.03913558212478957","-0.28015559428464704"
"subsequent","subsequ","3","1000","0.003","-0.30244506888472755","-0.4828704998967831"
"strengthening","strengthen","3","1000","0.003","-0.5094611812257752","-0.41986574681312683"
"southeast","southeast","3","1000","0.003","-0.3326841780837711","-0.2961915790058165"
"sons","son","3","1000","0.003","-0.3849703680448991","-0.0027046148826172533"
"socialist","socialist","3","1000","0.003","0.09789983930648727","0.8108224344729805"
"slogans","slogan","3","1000","0.003","-0.09649309292059605","0.4358963501071836"
"sharia","sharia","3","1000","0.003","0.13603671989769672","1.179852774275386"
"shabaab","shabaab","3","1000","0.003","-0.08845917347271488","-0.28416708731533435"
"scholar","scholar","3","1000","0.003","-0.3664246160019007","0.10788987549302838"
"sanctions","sanction","3","1000","0.003","-0.677693745797287","0.5880573186282011"
"rightwing","rightw","3","1000","0.003","0.09849167232448108","0.7267716428362856"
"revolutions","revolut","3","1000","0.003","0.15171806701038698","0.9823916865528713"
"resentment","resent","3","1000","0.003","-0.659967412555057","0.4116860361231926"
"reforms","reform","3","1000","0.003","-0.6714392622096422","0.5516240946719754"
"realisation","realis","3","1000","0.003","",""
"raspail's","raspail","3","1000","0.003","",""
"provinces","provinc","3","1000","0.003","-0.33320132121166945","0.41373501905697624"
"prosperity","prosper","3","1000","0.003","-0.39474661705239633","0.3387869391783941"
"professor","professor","3","1000","0.003","-0.5759647164613777","-0.27078307905049637"
